"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","PROFESSIONE1","Occupation 2011","TIME","Select time","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",371.917,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",348.722,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",361.286,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",382.418,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",361.893,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",342.879,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",366.978,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",364.382,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",373.334,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",329.376,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",314.128,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",308.744,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",360.558,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",334.073,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",330.563,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",326.994,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",311.302,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",311.062,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",360.818,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",339.071,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",318.9,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",315.04,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",343.389,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",330.644,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",396.2,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018-Q2","Q2-2018",393.625,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018-Q1","Q1-2018",365.946,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018-Q4","Q4-2018",402.604,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018-Q3","Q3-2018",422.624,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",400.88,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019-Q1","Q1-2019",397.128,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019-Q2","Q2-2019",421.856,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019-Q4","Q4-2019",391.857,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019-Q3","Q3-2019",392.678,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",378.474,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020-Q2","Q2-2020",352.809,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020-Q1","Q1-2020",400.161,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020-Q3","Q3-2020",377.552,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020-Q4","Q4-2020",383.374,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",378.552,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",383.219,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021-Q1","Q1-2021",339.817,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021-Q2","Q2-2021",385.047,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021-Q3","Q3-2021",398.358,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021-Q4","Q4-2021",390.985,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022-Q1","Q1-2022",370.068,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022-Q2","Q2-2022",411.643,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022-Q3","Q3-2022",375.832,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022-Q4","Q4-2022",375.335,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018","2018",0.362,"0","less than half of the unit used"
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018-Q1","Q1-2018",1.448,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2021","2021",0.047,"0","less than half of the unit used"
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2021-Q1","Q1-2021",0.189,"0","less than half of the unit used"
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",1040.84,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",1051.903,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",1014.294,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",1034.711,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",1062.454,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",1041.116,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",1030.653,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",1035.162,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",1027.623,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",1071.028,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",923.288,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",881.868,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",938.008,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",962.975,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",910.301,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",949.187,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",989.9,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",887.117,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",932.049,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",985.041,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",992.541,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",970.062,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",990.955,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",1018.039,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",980.544,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",57.917,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",59.137,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",57.183,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",65.13,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",72.089,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",204.692,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",201.655,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",191.159,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",189.367,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",184.379,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018","2018",0.118,"0","less than half of the unit used"
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",1370.229,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",1392.359,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",1314.112,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",1372.243,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",1402.203,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",1405.709,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",1389.243,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",1418.6,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",1400.623,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",1414.371,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",1309.627,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",1262.288,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",1348.335,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",1330.028,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",1297.858,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",1362.682,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",1451.819,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",1251.955,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",1343.674,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",1398.55,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",1456.551,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",1405.879,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",1456.213,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",1477.736,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",1467.449,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",229.07,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",231.42,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",218.426,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",235.45,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",251.204,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",117.59,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",126.622,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",115.556,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",108.363,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",104.61,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",346.033,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",346.195,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",330.703,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",361.614,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",345.619,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",339.216,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",333.416,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",333.745,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",344.794,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",344.911,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",300.739,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",279.083,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",317.531,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",311.44,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",294.902,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",317.11,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",336.193,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",292.775,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",308.836,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",333.606,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",333.222,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",320.94,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",333.122,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",335.469,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",355.241,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2018","2018",173.84,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2019","2019",188.127,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2020","2020",194.978,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2021","2021",199.532,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","30","blue collar and craft and related trades workers","2022","2022",195.787,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",73.477,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",74.808,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",70.347,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",78.542,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",81.069,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018","2018",0.118,"0","less than half of the unit used"
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2021","2021",0.047,"0","less than half of the unit used"
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",260.626,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",271.122,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",248.461,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",247.81,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",275.11,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",267.308,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",276.344,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",275.271,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",255.994,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",261.624,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",241.416,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",244.351,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",250.333,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",247.714,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",223.267,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",253.496,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",275.757,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",222.522,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",263.642,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",258.867,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",268.954,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",260.523,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",278.847,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",291.78,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",271.879,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2018","2018",91.141,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2019","2019",91.907,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2020","2020",93.297,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2021","2021",89.882,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","40","elementary occupations","2022","2022",94.488,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",281.668,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",281.155,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",281.454,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",278.617,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",285.447,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",283.71,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",275.454,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",279.203,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",275.252,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",304.932,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",249.669,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",238.889,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",252.823,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",256.221,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",250.744,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",248.47,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",255.276,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",243.326,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",245.345,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q3","Q3-2021",250.051,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q4","Q4-2021",255.157,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q1","Q1-2022",267.062,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q2","Q2-2022",269.461,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q3","Q3-2022",255.624,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022-Q4","Q4-2022",228.957,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","50","armed forces","2018","2018",0.244,"0","less than half of the unit used"
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018","2018",152.513,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q2","Q2-2018",153.43,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q1","Q1-2018",153.676,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q4","Q4-2018",146.669,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2018-Q3","Q3-2018",156.278,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019","2019",150.882,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q1","Q1-2019",145.44,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q2","Q2-2019",146.943,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q4","Q4-2019",151.584,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2019-Q3","Q3-2019",159.561,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020","2020",131.464,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q2","Q2-2020",119.545,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q1","Q1-2020",117.321,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q3","Q3-2020",147.601,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2020-Q4","Q4-2020",141.388,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021","2021",130.112,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2022","2022",122.674,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q1","Q1-2021",128.494,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","99","total","2021-Q2","Q2-2021",114.227,,
